Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.5287542, 2040-2059, giss_e2_h, Apr Anomaly, France, FRA
1.7458296, 2040-2059, giss_e2_h, May Anomaly, France, FRA
2.027004, 2040-2059, giss_e2_h, Jun Anomaly, France, FRA
1.6052603, 2040-2059, giss_e2_h, Jul Anomaly, France, FRA
1.5749528, 2040-2059, giss_e2_h, Aug Anomaly, France, FRA
1.6791872, 2040-2059, giss_e2_h, Sep Anomaly, France, FRA
1.5407115, 2040-2059, giss_e2_h, Oct Anomaly, France, FRA
1.3025496, 2040-2059, giss_e2_h, Nov Anomaly, France, FRA
1.8979938, 2040-2059, giss_e2_h, Dec Anomaly, France, FRA
0.28734416, 2040-2059, giss_e2_r, Jan Anomaly, France, FRA
0.48165554, 2040-2059, giss_e2_r, Feb Anomaly, France, FRA
0.20113117, 2040-2059, giss_e2_r, Mar Anomaly, France, FRA
1.2618253, 2040-2059, giss_e2_r, Apr Anomaly, France, FRA
1.6005182, 2040-2059, giss_e2_r, May Anomaly, France, FRA
1.2520939, 2040-2059, giss_e2_r, Jun Anomaly, France, FRA
0.90263605, 2040-2059, giss_e2_r, Jul Anomaly, France, FRA
1.3522321, 2040-2059, giss_e2_r, Aug Anomaly, France, FRA
1.3630035, 2040-2059, giss_e2_r, Sep Anomaly, France, FRA
1.0555058, 2040-2059, giss_e2_r, Oct Anomaly, France, FRA
1.2742583, 2040-2059, giss_e2_r, Nov Anomaly, France, FRA
1.0138702, 2040-2059, giss_e2_r, Dec Anomaly, France, FRA
1.1080571, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, France, FRA
1.4395183, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, France, FRA
1.4059436, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, France, FRA
1.106154, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, France, FRA
2.1325974, 2040-2059, ipsl_cm5a_mr, May Anomaly, France, FRA
2.2957969, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, France, FRA
2.7550995, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, France, FRA
2.515519, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, France, FRA
2.6135912, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, France, FRA
1.8225101, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, France, FRA
0.517341, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, France, FRA
0.18227884, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, France, FRA
2.0379167, 2040-2059, miroc_esm, Jan Anomaly, France, FRA
2.1405566, 2040-2059, miroc_esm, Feb Anomaly, France, FRA
1.4867713, 2040-2059, miroc_esm, Mar Anomaly, France, FRA
2.048621, 2040-2059, miroc_esm, Apr Anomaly, France, FRA
2.5585415, 2040-2059, miroc_esm, May Anomaly, France, FRA
2.4405987, 2040-2059, miroc_esm, Jun Anomaly, France, FRA
2.3201373, 2040-2059, miroc_esm, Jul Anomaly, France, FRA
2.818013, 2040-2059, miroc_esm, Aug Anomaly, France, FRA
2.658331, 2040-2059, miroc_esm, Sep Anomaly, France, FRA
2.0299795, 2040-2059, miroc_esm, Oct Anomaly, France, FRA
1.7911851, 2040-2059, miroc_esm, Nov Anomaly, France, FRA
1.5889279, 2040-2059, miroc_esm, Dec Anomaly, France, FRA
2.5528924, 2040-2059, miroc_esm_chem, Jan Anomaly, France, FRA
2.06403, 2040-2059, miroc_esm_chem, Feb Anomaly, France, FRA
1.5156685, 2040-2059, miroc_esm_chem, Mar Anomaly, France, FRA
1.9040425, 2040-2059, miroc_esm_chem, Apr Anomaly, France, FRA
2.6404989, 2040-2059, miroc_esm_chem, May Anomaly, France, FRA
2.6144688, 2040-2059, miroc_esm_chem, Jun Anomaly, France, FRA
2.360573, 2040-2059, miroc_esm_chem, Jul Anomaly, France, FRA
2.7478151, 2040-2059, miroc_esm_chem, Aug Anomaly, France, FRA
2.4986565, 2040-2059, miroc_esm_chem, Sep Anomaly, France, FRA
2.40691, 2040-2059, miroc_esm_chem, Oct Anomaly, France, FRA
2.1891615, 2040-2059, miroc_esm_chem, Nov Anomaly, France, FRA
1.425734, 2040-2059, miroc_esm_chem, Dec Anomaly, France, FRA
1.6673989, 2040-2059, miroc5, Jan Anomaly, France, FRA
1.1617737, 2040-2059, miroc5, Feb Anomaly, France, FRA
1.3943969, 2040-2059, miroc5, Mar Anomaly, France, FRA
1.4494679, 2040-2059, miroc5, Apr Anomaly, France, FRA
2.4970813, 2040-2059, miroc5, May Anomaly, France, FRA
1.9786679, 2040-2059, miroc5, Jun Anomaly, France, FRA
2.1382923, 2040-2059, miroc5, Jul Anomaly, France, FRA
2.184443, 2040-2059, miroc5, Aug Anomaly, France, FRA
1.7415947, 2040-2059, miroc5, Sep Anomaly, France, FRA
0.9489063, 2040-2059, miroc5, Oct Anomaly, France, FRA
1.2216127, 2040-2059, miroc5, Nov Anomaly, France, FRA
1.5022719, 2040-2059, miroc5, Dec Anomaly, France, FRA
0.29417148, 2040-2059, mri_cgcm3, Jan Anomaly, France, FRA
0.66359854, 2040-2059, mri_cgcm3, Feb Anomaly, France, FRA
0.54550236, 2040-2059, mri_cgcm3, Mar Anomaly, France, FRA
0.47267592, 2040-2059, mri_cgcm3, Apr Anomaly, France, FRA
0.49056882, 2040-2059, mri_cgcm3, May Anomaly, France, FRA
0.18395407, 2040-2059, mri_cgcm3, Jun Anomaly, France, FRA
1.250395, 2040-2059, mri_cgcm3, Jul Anomaly, France, FRA
0.5081612, 2040-2059, mri_cgcm3, Aug Anomaly, France, FRA
1.7342625, 2040-2059, mri_cgcm3, Sep Anomaly, France, FRA
1.1656412, 2040-2059, mri_cgcm3, Oct Anomaly, France, FRA
0.48843777, 2040-2059, mri_cgcm3, Nov Anomaly, France, FRA
0.9457974, 2040-2059, mri_cgcm3, Dec Anomaly, France, FRA
1.2295046, 2040-2059, noresm1_m, Jan Anomaly, France, FRA
1.013741, 2040-2059, noresm1_m, Feb Anomaly, France, FRA
0.5981182, 2040-2059, noresm1_m, Mar Anomaly, France, FRA
1.5813816, 2040-2059, noresm1_m, Apr Anomaly, France, FRA
2.0367243, 2040-2059, noresm1_m, May Anomaly, France, FRA
1.4348847, 2040-2059, noresm1_m, Jun Anomaly, France, FRA
1.9456463, 2040-2059, noresm1_m, Jul Anomaly, France, FRA
2.2123811, 2040-2059, noresm1_m, Aug Anomaly, France, FRA
1.707633, 2040-2059, noresm1_m, Sep Anomaly, France, FRA
1.2853465, 2040-2059, noresm1_m, Oct Anomaly, France, FRA
1.1909782, 2040-2059, noresm1_m, Nov Anomaly, France, FRA
1.160714, 2040-2059, noresm1_m, Dec Anomaly, France, FRA
0.29088476, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, France, FRA
0.24766934, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, France, FRA
0.19915484, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, France, FRA
0.2565098, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, France, FRA
0.36537734, 2040-2059, Ensemble (10th Percentile), May Anomaly, France, FRA
0.35940033, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, France, FRA
0.8025641, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, France, FRA
0.36711505, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, France, FRA
0.7220049, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, France, FRA
0.630276, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, France, FRA
0.28443232, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, France, FRA
-0.0044294475, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, France, FRA
1.1164775, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, France, FRA
1.1472567, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, France, FRA
1.1808085, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, France, FRA
1.4160147, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, France, FRA
1.7846429, 2040-2059, Ensemble (50th Percentile), May Anomaly, France, FRA
1.9042176, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, France, FRA
1.9171668, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, France, FRA
2.2103028, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, France, FRA
1.7761601, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, France, FRA
1.3545299, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, France, FRA
1.2256324, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, France, FRA
1.2570243, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, France, FRA
2.3082213, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, France, FRA
2.3432589, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, France, FRA
2.666786, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, France, FRA
2.0234141, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, France, FRA
2.6254282, 2040-2059, Ensemble (90th Percentile), May Anomaly, France, FRA
3.0706608, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, France, FRA
3.6734073, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, France, FRA
3.5602756, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, France, FRA
3.0323248, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, France, FRA
2.5788412, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, France, FRA
2.31664, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, France, FRA
2.179497, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, France, FRA
