Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
2.8612177, 2080-2099, miroc_esm_chem, Dec Anomaly, France, FRA
2.640558, 2080-2099, miroc5, Jan Anomaly, France, FRA
1.2751085, 2080-2099, miroc5, Feb Anomaly, France, FRA
1.6721354, 2080-2099, miroc5, Mar Anomaly, France, FRA
2.2102075, 2080-2099, miroc5, Apr Anomaly, France, FRA
2.9324558, 2080-2099, miroc5, May Anomaly, France, FRA
2.9005163, 2080-2099, miroc5, Jun Anomaly, France, FRA
2.894504, 2080-2099, miroc5, Jul Anomaly, France, FRA
3.2977834, 2080-2099, miroc5, Aug Anomaly, France, FRA
2.7148573, 2080-2099, miroc5, Sep Anomaly, France, FRA
2.262235, 2080-2099, miroc5, Oct Anomaly, France, FRA
2.115946, 2080-2099, miroc5, Nov Anomaly, France, FRA
2.450543, 2080-2099, miroc5, Dec Anomaly, France, FRA
0.82994044, 2080-2099, mri_cgcm3, Jan Anomaly, France, FRA
1.6527641, 2080-2099, mri_cgcm3, Feb Anomaly, France, FRA
1.4353186, 2080-2099, mri_cgcm3, Mar Anomaly, France, FRA
1.1067746, 2080-2099, mri_cgcm3, Apr Anomaly, France, FRA
0.74557376, 2080-2099, mri_cgcm3, May Anomaly, France, FRA
1.0690376, 2080-2099, mri_cgcm3, Jun Anomaly, France, FRA
1.1627924, 2080-2099, mri_cgcm3, Jul Anomaly, France, FRA
1.7370274, 2080-2099, mri_cgcm3, Aug Anomaly, France, FRA
2.6020212, 2080-2099, mri_cgcm3, Sep Anomaly, France, FRA
1.5117663, 2080-2099, mri_cgcm3, Oct Anomaly, France, FRA
1.7413646, 2080-2099, mri_cgcm3, Nov Anomaly, France, FRA
2.469576, 2080-2099, mri_cgcm3, Dec Anomaly, France, FRA
3.0537405, 2080-2099, noresm1_m, Jan Anomaly, France, FRA
2.1300032, 2080-2099, noresm1_m, Feb Anomaly, France, FRA
1.6938263, 2080-2099, noresm1_m, Mar Anomaly, France, FRA
2.9676962, 2080-2099, noresm1_m, Apr Anomaly, France, FRA
3.4374714, 2080-2099, noresm1_m, May Anomaly, France, FRA
2.5819564, 2080-2099, noresm1_m, Jun Anomaly, France, FRA
2.9948962, 2080-2099, noresm1_m, Jul Anomaly, France, FRA
3.6187696, 2080-2099, noresm1_m, Aug Anomaly, France, FRA
3.232938, 2080-2099, noresm1_m, Sep Anomaly, France, FRA
2.494369, 2080-2099, noresm1_m, Oct Anomaly, France, FRA
1.6817256, 2080-2099, noresm1_m, Nov Anomaly, France, FRA
2.6160069, 2080-2099, noresm1_m, Dec Anomaly, France, FRA
0.66658527, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, France, FRA
-0.2766958, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, France, FRA
0.2317971, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, France, FRA
0.6596591, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, France, FRA
0.5389468, 2080-2099, Ensemble (10th Percentile), May Anomaly, France, FRA
1.0515614, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, France, FRA
1.4579259, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, France, FRA
1.3190348, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, France, FRA
1.5334572, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, France, FRA
0.932179, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, France, FRA
0.9787341, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, France, FRA
0.63155377, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, France, FRA
1.7974821, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, France, FRA
1.943213, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, France, FRA
1.898873, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, France, FRA
2.160242, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, France, FRA
2.7662199, 2080-2099, Ensemble (50th Percentile), May Anomaly, France, FRA
3.0012913, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, France, FRA
3.53592, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, France, FRA
3.8812268, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, France, FRA
3.1196437, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, France, FRA
2.1943214, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, France, FRA
2.061278, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, France, FRA
2.2231655, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, France, FRA
3.5315983, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, France, FRA
3.2814758, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, France, FRA
3.0270162, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, France, FRA
3.279642, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, France, FRA
4.119828, 2080-2099, Ensemble (90th Percentile), May Anomaly, France, FRA
5.006459, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, France, FRA
6.539753, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, France, FRA
5.7615805, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, France, FRA
4.862783, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, France, FRA
3.9809437, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, France, FRA
3.4483702, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, France, FRA
3.3257234, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, France, FRA
