Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.3284018, 2080-2099, csiro_mk3_6_0, Mar Anomaly, France, FRA
1.1803308, 2080-2099, csiro_mk3_6_0, Apr Anomaly, France, FRA
1.6837548, 2080-2099, csiro_mk3_6_0, May Anomaly, France, FRA
2.537904, 2080-2099, csiro_mk3_6_0, Jun Anomaly, France, FRA
4.8184633, 2080-2099, csiro_mk3_6_0, Jul Anomaly, France, FRA
5.126512, 2080-2099, csiro_mk3_6_0, Aug Anomaly, France, FRA
3.8571935, 2080-2099, csiro_mk3_6_0, Sep Anomaly, France, FRA
3.0190852, 2080-2099, csiro_mk3_6_0, Oct Anomaly, France, FRA
2.1094553, 2080-2099, csiro_mk3_6_0, Nov Anomaly, France, FRA
1.4625958, 2080-2099, csiro_mk3_6_0, Dec Anomaly, France, FRA
-0.46424374, 2080-2099, fio_esm, Jan Anomaly, France, FRA
-0.49270287, 2080-2099, fio_esm, Feb Anomaly, France, FRA
-0.37093425, 2080-2099, fio_esm, Mar Anomaly, France, FRA
-0.19019277, 2080-2099, fio_esm, Apr Anomaly, France, FRA
-0.21757978, 2080-2099, fio_esm, May Anomaly, France, FRA
-0.1793448, 2080-2099, fio_esm, Jun Anomaly, France, FRA
0.57643753, 2080-2099, fio_esm, Jul Anomaly, France, FRA
-0.45498577, 2080-2099, fio_esm, Aug Anomaly, France, FRA
-0.101417, 2080-2099, fio_esm, Sep Anomaly, France, FRA
-0.0016708667, 2080-2099, fio_esm, Oct Anomaly, France, FRA
-0.6067388, 2080-2099, fio_esm, Nov Anomaly, France, FRA
-1.0832089, 2080-2099, fio_esm, Dec Anomaly, France, FRA
2.5075202, 2080-2099, gfdl_cm3, Jan Anomaly, France, FRA
2.0573578, 2080-2099, gfdl_cm3, Feb Anomaly, France, FRA
2.624373, 2080-2099, gfdl_cm3, Mar Anomaly, France, FRA
2.7169194, 2080-2099, gfdl_cm3, Apr Anomaly, France, FRA
2.2838354, 2080-2099, gfdl_cm3, May Anomaly, France, FRA
4.165242, 2080-2099, gfdl_cm3, Jun Anomaly, France, FRA
6.264102, 2080-2099, gfdl_cm3, Jul Anomaly, France, FRA
5.7663193, 2080-2099, gfdl_cm3, Aug Anomaly, France, FRA
4.1464214, 2080-2099, gfdl_cm3, Sep Anomaly, France, FRA
3.6403058, 2080-2099, gfdl_cm3, Oct Anomaly, France, FRA
2.9562256, 2080-2099, gfdl_cm3, Nov Anomaly, France, FRA
3.3142784, 2080-2099, gfdl_cm3, Dec Anomaly, France, FRA
1.0554391, 2080-2099, gfdl_esm2m, Jan Anomaly, France, FRA
0.3648323, 2080-2099, gfdl_esm2m, Feb Anomaly, France, FRA
0.9780503, 2080-2099, gfdl_esm2m, Mar Anomaly, France, FRA
1.4683245, 2080-2099, gfdl_esm2m, Apr Anomaly, France, FRA
-0.21530159, 2080-2099, gfdl_esm2m, May Anomaly, France, FRA
0.9219551, 2080-2099, gfdl_esm2m, Jun Anomaly, France, FRA
0.9983262, 2080-2099, gfdl_esm2m, Jul Anomaly, France, FRA
1.545786, 2080-2099, gfdl_esm2m, Aug Anomaly, France, FRA
1.5999781, 2080-2099, gfdl_esm2m, Sep Anomaly, France, FRA
1.9232633, 2080-2099, gfdl_esm2m, Oct Anomaly, France, FRA
1.1330094, 2080-2099, gfdl_esm2m, Nov Anomaly, France, FRA
0.36546943, 2080-2099, gfdl_esm2m, Dec Anomaly, France, FRA
1.4738771, 2080-2099, giss_e2_h, Jan Anomaly, France, FRA
2.7512295, 2080-2099, giss_e2_h, Feb Anomaly, France, FRA
2.5455773, 2080-2099, giss_e2_h, Mar Anomaly, France, FRA
2.958244, 2080-2099, giss_e2_h, Apr Anomaly, France, FRA
2.5701623, 2080-2099, giss_e2_h, May Anomaly, France, FRA
2.3327386, 2080-2099, giss_e2_h, Jun Anomaly, France, FRA
1.6780916, 2080-2099, giss_e2_h, Jul Anomaly, France, FRA
1.8798039, 2080-2099, giss_e2_h, Aug Anomaly, France, FRA
1.7702845, 2080-2099, giss_e2_h, Sep Anomaly, France, FRA
1.9574481, 2080-2099, giss_e2_h, Oct Anomaly, France, FRA
1.951107, 2080-2099, giss_e2_h, Nov Anomaly, France, FRA
3.4427602, 2080-2099, giss_e2_h, Dec Anomaly, France, FRA
0.74627703, 2080-2099, giss_e2_r, Jan Anomaly, France, FRA
0.19084832, 2080-2099, giss_e2_r, Feb Anomaly, France, FRA
0.5123515, 2080-2099, giss_e2_r, Mar Anomaly, France, FRA
1.3592279, 2080-2099, giss_e2_r, Apr Anomaly, France, FRA
1.8739147, 2080-2099, giss_e2_r, May Anomaly, France, FRA
1.2353306, 2080-2099, giss_e2_r, Jun Anomaly, France, FRA
1.0968435, 2080-2099, giss_e2_r, Jul Anomaly, France, FRA
1.3766665, 2080-2099, giss_e2_r, Aug Anomaly, France, FRA
2.0107753, 2080-2099, giss_e2_r, Sep Anomaly, France, FRA
1.4045151, 2080-2099, giss_e2_r, Oct Anomaly, France, FRA
1.3110086, 2080-2099, giss_e2_r, Nov Anomaly, France, FRA
0.7648843, 2080-2099, giss_e2_r, Dec Anomaly, France, FRA
1.946534, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, France, FRA
1.390576, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, France, FRA
1.3627636, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, France, FRA
1.4493893, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, France, FRA
1.7876263, 2080-2099, ipsl_cm5a_mr, May Anomaly, France, FRA
2.9765759, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, France, FRA
3.3843763, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, France, FRA
2.4753447, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, France, FRA
3.5717013, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, France, FRA
2.7683191, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, France, FRA
1.3213315, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, France, FRA
1.3052181, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, France, FRA
2.5396023, 2080-2099, miroc_esm, Jan Anomaly, France, FRA
2.5510423, 2080-2099, miroc_esm, Feb Anomaly, France, FRA
1.851753, 2080-2099, miroc_esm, Mar Anomaly, France, FRA
2.7124681, 2080-2099, miroc_esm, Apr Anomaly, France, FRA
2.7127569, 2080-2099, miroc_esm, May Anomaly, France, FRA
2.4576852, 2080-2099, miroc_esm, Jun Anomaly, France, FRA
3.6491065, 2080-2099, miroc_esm, Jul Anomaly, France, FRA
3.54608, 2080-2099, miroc_esm, Aug Anomaly, France, FRA
3.5992775, 2080-2099, miroc_esm, Sep Anomaly, France, FRA
2.5368745, 2080-2099, miroc_esm, Oct Anomaly, France, FRA
2.3726232, 2080-2099, miroc_esm, Nov Anomaly, France, FRA
2.1404517, 2080-2099, miroc_esm, Dec Anomaly, France, FRA
3.433142, 2080-2099, miroc_esm_chem, Jan Anomaly, France, FRA
3.400299, 2080-2099, miroc_esm_chem, Feb Anomaly, France, FRA
2.5977314, 2080-2099, miroc_esm_chem, Mar Anomaly, France, FRA
2.448757, 2080-2099, miroc_esm_chem, Apr Anomaly, France, FRA
3.0650775, 2080-2099, miroc_esm_chem, May Anomaly, France, FRA
2.8705559, 2080-2099, miroc_esm_chem, Jun Anomaly, France, FRA
2.6167235, 2080-2099, miroc_esm_chem, Jul Anomaly, France, FRA
3.664263, 2080-2099, miroc_esm_chem, Aug Anomaly, France, FRA
3.243831, 2080-2099, miroc_esm_chem, Sep Anomaly, France, FRA
3.0041304, 2080-2099, miroc_esm_chem, Oct Anomaly, France, FRA
2.644545, 2080-2099, miroc_esm_chem, Nov Anomaly, France, FRA
2.2547975, 2080-2099, miroc_esm_chem, Dec Anomaly, France, FRA
2.0656085, 2080-2099, miroc5, Jan Anomaly, France, FRA
1.0251012, 2080-2099, miroc5, Feb Anomaly, France, FRA
1.2208546, 2080-2099, miroc5, Mar Anomaly, France, FRA
1.5625241, 2080-2099, miroc5, Apr Anomaly, France, FRA
2.3969965, 2080-2099, miroc5, May Anomaly, France, FRA
2.2069557, 2080-2099, miroc5, Jun Anomaly, France, FRA
2.5146134, 2080-2099, miroc5, Jul Anomaly, France, FRA
2.9625337, 2080-2099, miroc5, Aug Anomaly, France, FRA
2.3616226, 2080-2099, miroc5, Sep Anomaly, France, FRA
1.7660621, 2080-2099, miroc5, Oct Anomaly, France, FRA
1.8689393, 2080-2099, miroc5, Nov Anomaly, France, FRA
1.8065846, 2080-2099, miroc5, Dec Anomaly, France, FRA
1.160733, 2080-2099, mri_cgcm3, Jan Anomaly, France, FRA
1.0416114, 2080-2099, mri_cgcm3, Feb Anomaly, France, FRA
0.8873728, 2080-2099, mri_cgcm3, Mar Anomaly, France, FRA
0.43601897, 2080-2099, mri_cgcm3, Apr Anomaly, France, FRA
0.4221295, 2080-2099, mri_cgcm3, May Anomaly, France, FRA
0.87734157, 2080-2099, mri_cgcm3, Jun Anomaly, France, FRA
0.71164596, 2080-2099, mri_cgcm3, Jul Anomaly, France, FRA
0.8380188, 2080-2099, mri_cgcm3, Aug Anomaly, France, FRA
2.3790905, 2080-2099, mri_cgcm3, Sep Anomaly, France, FRA
1.9331877, 2080-2099, mri_cgcm3, Oct Anomaly, France, FRA
1.6883686, 2080-2099, mri_cgcm3, Nov Anomaly, France, FRA
1.6396954, 2080-2099, mri_cgcm3, Dec Anomaly, France, FRA
2.0547137, 2080-2099, noresm1_m, Jan Anomaly, France, FRA
1.4290986, 2080-2099, noresm1_m, Feb Anomaly, France, FRA
1.6183726, 2080-2099, noresm1_m, Mar Anomaly, France, FRA
1.6764821, 2080-2099, noresm1_m, Apr Anomaly, France, FRA
2.6413662, 2080-2099, noresm1_m, May Anomaly, France, FRA
2.0328534, 2080-2099, noresm1_m, Jun Anomaly, France, FRA
2.5093026, 2080-2099, noresm1_m, Jul Anomaly, France, FRA
2.731265, 2080-2099, noresm1_m, Aug Anomaly, France, FRA
2.7099853, 2080-2099, noresm1_m, Sep Anomaly, France, FRA
1.7404538, 2080-2099, noresm1_m, Oct Anomaly, France, FRA
2.039484, 2080-2099, noresm1_m, Nov Anomaly, France, FRA
2.0885806, 2080-2099, noresm1_m, Dec Anomaly, France, FRA
0.25578466, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, France, FRA
-0.01739924, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, France, FRA
0.24266186, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, France, FRA
0.25464138, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, France, FRA
-0.14070177, 2080-2099, Ensemble (10th Percentile), May Anomaly, France, FRA
0.5151583, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, France, FRA
0.6969107, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, France, FRA
0.43911955, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, France, FRA
1.043522, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, France, FRA
0.8663119, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, France, FRA
0.57271224, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, France, FRA
-0.07113449, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, France, FRA
1.4414816, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, France, FRA
1.4156146, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, France, FRA
1.4772143, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, France, FRA
1.5568519, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, France, FRA
1.9278849, 2080-2099, Ensemble (50th Percentile), May Anomaly, France, FRA
2.235535, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, France, FRA
2.4506288, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, France, FRA
2.6306875, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, France, FRA
2.5869176, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, France, FRA
1.8962389, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, France, FRA
1.9096532, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, France, FRA
1.5843021, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, France, FRA
2.9767482, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, France, FRA
2.961499, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, France, FRA
2.6345758, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, France, FRA
2.88332, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, France, FRA
2.9106076, 2080-2099, Ensemble (90th Percentile), May Anomaly, France, FRA
3.6384323, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, France, FRA
5.311877, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, France, FRA
5.3378696, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, France, FRA
4.032116, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, France, FRA
3.309143, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, France, FRA
2.735425, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, France, FRA
3.2934482, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, France, FRA
